date,market,brand,model,sales
2022-03,수입,BMW,M8,6
2022-03,수입,렉서스,UX,6
2022-03,수입,마세라티,MC20,6
2022-03,수입,BMW,M5,5
2022-03,수입,BMW,X5 M,5
2022-03,수입,BMW,X6 M,5
2022-03,수입,BMW,Z4,5
2022-03,수입,롤스로이스,Phantom,5
2022-03,수입,재규어,F-Pace,5
2022-03,수입,지프,Cherokee,5
2022-03,수입,DS,DS3 Crossback,4
2022-03,수입,람보르기니,Huracan EVO,4
2022-03,수입,렉서스,LC,4
2022-03,수입,재규어,XF,4
2022-03,수입,캐딜락,CT5,4
2022-03,수입,아우디,R8,3
2022-03,수입,재규어,F-Type,3
2022-03,수입,시트로엥,C4 Cactus,2
2022-03,수입,캐딜락,CT4,2
2022-03,수입,캐딜락,XT4,2
2022-03,수입,토요타,Prius Prime,2
2022-03,수입,혼다,Pilot,2
2022-03,수입,벤츠,EQC,1
2022-03,수입,테슬라,Model Y,1
2022-03,수입,토요타,Prius C Crossover,1
2022-04,국산,현대,포터2,8423
2022-04,국산,기아,봉고 3,6528
2022-04,국산,현대,아반떼,5830
2022-04,국산,기아,쏘렌토,5551
2022-04,국산,현대,그랜저,5192
2022-04,국산,기아,카니발,5121
2022-04,국산,기아,스포티지,4556
2022-04,국산,현대,팰리세이드,4461
2022-04,국산,기아,K8,4176
2022-04,국산,현대,투싼,4175
2022-04,국산,제네시스,G80,4023
2022-04,국산,기아,레이,3993
2022-04,국산,기아,니로,3613
2022-04,국산,현대,캐스퍼,3420
2022-04,국산,기아,셀토스,3364
2022-04,국산,기아,EV6,2976
2022-04,국산,현대,아이오닉 5,2963
2022-04,국산,기아,모닝,2790
2022-04,수입,벤츠,E-Class,2781
2022-04,국산,현대,쏘나타,2656
2022-04,국산,기아,K5,2624
2022-04,수입,BMW,5 Series,2391
2022-04,국산,현대,스타리아,2387
2022-04,국산,기아,K3,2351
2022-04,국산,제네시스,G90,2129
2022-04,국산,제네시스,GV70,2100
2022-04,국산,현대,싼타페,1997
2022-04,국산,제네시스,GV80,1753
2022-04,국산,현대,쏘나타 뉴 라이즈,1509
2022-04,국산,기아,모하비,1497
2022-04,국산,쉐보레,스파크,1363
2022-04,국산,현대,넥쏘,1294
2022-04,수입,벤츠,C-Class,1269
2022-04,국산,KGM,렉스턴 스포츠,1161
2022-04,국산,KGM,렉스턴 스포츠 칸,1149
2022-04,국산,쉐보레,트레일블레이저,1109
2022-04,국산,르노코리아,XM3,1104
2022-04,국산,KGM,티볼리,1101
2022-04,수입,벤츠,S-Class,1059
2022-04,국산,현대,버스/트럭 (현대),884
2022-04,국산,르노코리아,QM6,847
2022-04,국산,제네시스,GV60,796
2022-04,국산,현대,베뉴,790
2022-04,국산,KGM,코란도,771
2022-04,국산,현대,코나,737
2022-04,수입,BMW,3 Series,694
2022-04,국산,기아,K9,664
2022-04,국산,현대,마이티,600
2022-04,국산,현대,아반떼 N,552
2022-04,수입,BMW,6 Series,502
2022-04,국산,제네시스,G70,489
2022-04,수입,벤츠,GLB-Class,474
2022-04,수입,폴스타,Polestar 2,460
2022-04,수입,BMW,X3,433
2022-04,수입,볼보,S90,429
2022-04,수입,BMW,X5,427
2022-04,수입,아우디,A6,390
2022-04,수입,렉서스,ES,383
2022-04,수입,BMW,7 Series,380
2022-04,수입,벤츠,GLC-Class,376
2022-04,수입,벤츠,CLS-Class,350
2022-04,수입,지프,Wrangler,322
2022-04,국산,KGM,티볼리 에어,320
2022-04,국산,KGM,렉스턴,307
2022-04,수입,BMW,X6,300
2022-04,수입,토요타,RAV4,297
2022-04,수입,벤츠,G-Class,275
2022-04,수입,벤츠,GLE-Class,269
2022-04,수입,볼보,XC40,265
2022-04,수입,포르쉐,Cayenne,253
2022-04,수입,BMW,i4,250
2022-04,수입,BMW,X1,248
2022-04,수입,BMW,X7,241
2022-04,국산,기아,스팅어,235
2022-04,수입,포르쉐,Macan,235
2022-04,수입,미니,Hatch,226
2022-04,수입,벤츠,Maybach S-Class,226
2022-04,국산,르노코리아,SM6,223
2022-04,수입,미니,Countryman,220
2022-04,수입,폭스바겐,Arteon,211
2022-04,수입,토요타,Camry,199
2022-04,수입,폭스바겐,Golf,197
2022-04,수입,BMW,X4,181
2022-04,수입,폭스바겐,Tiguan,181
2022-04,수입,벤츠,AMG GT,179
2022-04,수입,볼보,XC60,178
2022-04,수입,포르쉐,911,176
2022-04,수입,지프,Renegade,171
2022-04,수입,아우디,Q5,161
2022-04,수입,벤츠,GLS-Class,160
2022-04,수입,볼보,XC90,159
2022-04,수입,폭스바겐,T-Roc,152
2022-04,수입,미니,Clubman,135
2022-04,수입,미니,Electric,135
2022-04,국산,쉐보레,트랙스,134
2022-04,국산,현대,카운티,126
2022-04,수입,벤츠,A-Class,119
2022-04,수입,링컨,Aviator,118
2022-04,수입,볼보,C40 Recharge,118
2022-04,수입,포르쉐,Taycan,115
2022-04,국산,쉐보레,말리부,110
2022-04,수입,아우디,Q8,110
2022-04,수입,벤츠,CLA-Class,109
2022-04,수입,BMW,2 Series,102
2022-04,수입,BMW,4 Series,98
2022-04,수입,BMW,iX3,93
2022-04,수입,벤츠,EQA,93
2022-04,수입,혼다,Accord,92
2022-04,수입,포드,Explorer,89
2022-04,수입,아우디,A7,86
2022-04,수입,폭스바겐,Passat GT,86
2022-04,국산,르노코리아,마스터,82
2022-04,수입,링컨,Nautilus,77
2022-04,수입,아우디,A8,75
2022-04,수입,아우디,Q7,75
2022-04,국산,쉐보레,콜로라도,74
2022-04,수입,혼다,Odyssey,74
2022-04,국산,르노코리아,조에,72
2022-04,수입,벤츠,EQS,72
2022-04,국산,현대,쏠라티,71
2022-04,수입,BMW,1 Series,71
2022-04,수입,BMW,X2,71
2022-04,수입,포르쉐,Panamera,70
2022-04,수입,랜드로버,Range Rover Evoque,68
2022-04,수입,캐딜락,Escalade,67
2022-04,수입,링컨,Corsair,66
2022-04,수입,토요타,Sienna,66
2022-04,수입,푸조,2008,66
2022-04,수입,볼보,XC40 Recharge,65
2022-04,수입,렉서스,RX,64
2022-04,수입,미니,Convertible,63
2022-04,수입,푸조,3008,62
2022-04,수입,BMW,Z4,61
2022-04,수입,볼보,V90 Cross Country,61
2022-04,국산,쉐보레,볼트 EUV,59
2022-04,수입,아우디,e-tron,59
2022-04,국산,쉐보레,타호,58
2022-04,국산,기아,버스 (기아),56
2022-04,수입,포르쉐,718 Boxster,52
2022-04,수입,아우디,A4,50
2022-04,수입,토요타,Prius,50
2022-04,수입,포드,Ranger,48
2022-04,수입,볼보,V60 Cross Country,46
2022-04,수입,BMW,M4,43
2022-04,수입,벤틀리,Flying Spur,42
2022-04,수입,랜드로버,Discovery Sport,40
2022-04,수입,지프,Gladiator,40
2022-04,국산,현대,코나 N,36
2022-04,수입,랜드로버,Defender,35
2022-04,국산,쉐보레,트래버스,34
2022-04,수입,푸조,5008,34
2022-04,수입,마세라티,Levante,33
2022-04,수입,지프,Grand Cherokee,32
2022-04,국산,KGM,코란도 이모션,30
2022-04,수입,혼다,CR-V,29
2022-04,수입,포드,Mustang,26
2022-04,수입,아우디,A5,25
2022-04,수입,포드,Bronco,23
2022-04,국산,현대,벨로스터 N,22
2022-04,수입,벤틀리,Continental GT,22
2022-04,수입,BMW,8 Series,20
2022-04,수입,렉서스,LS,20
2022-04,수입,마세라티,Ghibli,20
2022-04,수입,토요타,GR SUPRA,20
2022-04,수입,폭스바겐,Jetta,20
2022-04,수입,아우디,e-tron GT,19
2022-04,수입,랜드로버,Range Rover Sport,17
2022-04,수입,포르쉐,718 Cayman,17
2022-04,수입,토요타,Avalon,16
2022-04,수입,BMW,M5,15
2022-04,수입,랜드로버,Range Rover,15
2022-04,수입,BMW,X4 M,14
2022-04,수입,람보르기니,Urus,11
2022-04,수입,볼보,S60,11
2022-04,수입,재규어,F-Pace,11
2022-04,국산,쉐보레,카마로,10
2022-04,수입,BMW,X3 M,9
2022-04,수입,람보르기니,Huracan EVO,9
2022-04,수입,랜드로버,Discovery,9
2022-04,수입,벤츠,GLA-Class,9
2022-04,수입,BMW,M3,8
2022-04,수입,재규어,XF,7
2022-04,수입,롤스로이스,Ghost,6
2022-04,수입,링컨,Navigator,6
2022-04,수입,랜드로버,Range Rover Velar,5
2022-04,수입,렉서스,UX,5
2022-04,수입,마세라티,Quattroporte,4
2022-04,수입,BMW,M8,3
2022-04,수입,DS,DS3 Crossback,3
2022-04,수입,렉서스,NX,3
2022-04,수입,롤스로이스,Cullinan,3
2022-04,수입,롤스로이스,Phantom,3
2022-04,수입,캐딜락,XT6,3
2022-04,수입,BMW,X5 M,2
2022-04,수입,렉서스,UX 300e,2
2022-04,수입,벤츠,EQC,2
2022-04,수입,벤틀리,Bentayga,2
2022-04,수입,BMW,iX,1
2022-04,수입,DS,DS7 Crossback,1
2022-04,수입,렉서스,LC,1
2022-04,수입,마세라티,MC20,1
2022-04,수입,시트로엥,C5 Aircross,1
2022-04,수입,아우디,R8,1
2022-04,수입,재규어,F-Type,1
2022-04,수입,캐딜락,CT5,1
2022-04,수입,캐딜락,XT5,1
2022-04,수입,테슬라,Model Y,1
2022-04,수입,푸조,e-208,1
2022-05,국산,현대,포터2,8299
2022-05,국산,현대,그랜저,7602
2022-05,국산,기아,봉고 3,5741
2022-05,국산,기아,카니발,5485
2022-05,국산,기아,쏘렌토,5356
2022-05,국산,현대,아반떼,4547
2022-05,국산,기아,스포티지,4542
2022-05,국산,현대,캐스퍼,4402
2022-05,국산,제네시스,G80,4330
2022-05,국산,현대,팰리세이드,4110
2022-05,국산,기아,레이,3788
2022-05,국산,현대,투싼,3722
2022-05,국산,기아,K8,3636
2022-05,수입,벤츠,E-Class,3526
2022-05,국산,현대,아이오닉 5,3054
2022-05,국산,현대,스타리아,2914
2022-05,국산,기아,EV6,2864
2022-05,국산,기아,셀토스,2863
2022-05,국산,제네시스,GV70,2859
2022-05,국산,기아,니로,2686
2022-05,국산,기아,K5,2618
2022-05,국산,현대,싼타페,2477
2022-05,국산,제네시스,G90,2329
2022-05,국산,현대,쏘나타,2313
2022-05,국산,기아,모닝,2258
2022-05,국산,르노코리아,XM3,1907
2022-05,수입,BMW,5 Series,1765
2022-05,국산,현대,버스/트럭 (현대),1733
2022-05,국산,기아,K3,1726
2022-05,국산,현대,쏘나타 뉴 라이즈,1677
2022-05,국산,제네시스,GV80,1635
2022-05,국산,현대,넥쏘,1270
2022-05,국산,르노코리아,QM6,1248
2022-05,국산,쉐보레,스파크,1247
2022-05,국산,기아,모하비,1208
2022-05,국산,KGM,티볼리,1017
2022-05,국산,KGM,렉스턴 스포츠,976
2022-05,수입,테슬라,Model Y,960
2022-05,수입,테슬라,Model 3,920
2022-05,국산,KGM,렉스턴 스포츠 칸,901
2022-05,국산,쉐보레,트레일블레이저,876
2022-05,국산,현대,마이티,868
2022-05,수입,아우디,A6,846
2022-05,수입,벤츠,S-Class,827
2022-05,국산,현대,베뉴,776
2022-05,국산,현대,코나,740
2022-05,국산,KGM,코란도,726
2022-05,국산,제네시스,GV60,724
2022-05,수입,BMW,3 Series,675
2022-05,수입,벤츠,GLE-Class,558
2022-05,국산,르노코리아,SM6,553
2022-05,수입,BMW,X5,539
2022-05,수입,BMW,X3,514
2022-05,수입,폭스바겐,Arteon,507
2022-05,수입,벤츠,CLS-Class,486
2022-05,수입,BMW,X6,430
2022-05,수입,벤츠,C-Class,428
2022-05,국산,기아,K9,419
2022-05,수입,미니,Hatch,410
2022-05,국산,현대,아반떼 N,371
2022-05,수입,폭스바겐,Tiguan,370
2022-05,수입,벤츠,A-Class,367
2022-05,국산,제네시스,G70,357
2022-05,수입,BMW,X1,344
2022-05,수입,BMW,6 Series,336
2022-05,수입,지프,Wrangler,332
2022-05,국산,KGM,렉스턴,330
2022-05,국산,KGM,티볼리 에어,325
2022-05,국산,쉐보레,콜로라도,320
2022-05,수입,BMW,X7,320
2022-05,수입,미니,Clubman,303
2022-05,수입,볼보,XC90,299
2022-05,수입,렉서스,ES,298
2022-05,수입,토요타,RAV4,297
2022-05,수입,벤츠,GLS-Class,290
2022-05,수입,링컨,Nautilus,289
2022-05,수입,BMW,X4,284
2022-05,수입,포드,Bronco,267
2022-05,수입,BMW,7 Series,250
2022-05,수입,아우디,Q5,228
2022-05,수입,링컨,Aviator,220
2022-05,수입,BMW,1 Series,218
2022-05,국산,기아,스팅어,206
2022-05,국산,기아,니로 플러스,204
2022-05,수입,볼보,XC60,197
2022-05,수입,벤츠,GLC-Class,194
2022-05,수입,아우디,A5,189
2022-05,수입,포르쉐,Taycan,187
2022-05,수입,미니,Countryman,183
2022-05,수입,포르쉐,Cayenne,181
2022-05,수입,미니,Electric,162
2022-05,수입,벤츠,GLB-Class,161
2022-05,수입,벤츠,AMG GT,150
2022-05,수입,폴스타,Polestar 2,150
2022-05,국산,현대,쏠라티,149
2022-05,수입,포르쉐,911,140
2022-05,수입,볼보,XC40,136
2022-05,수입,벤츠,Maybach S-Class,133
2022-05,수입,지프,Grand Cherokee,130
2022-05,수입,BMW,Z4,126
2022-05,수입,아우디,A7,123
2022-05,수입,BMW,i4,120
2022-05,수입,BMW,4 Series,119
2022-05,수입,혼다,CR-V,118
2022-05,수입,아우디,A4,113
2022-05,수입,아우디,Q7,112
2022-05,수입,폭스바겐,Golf,109
2022-05,국산,쉐보레,트랙스,107
2022-05,수입,볼보,S90,106
2022-05,수입,볼보,S60,104
2022-05,수입,포드,Ranger,102
2022-05,국산,쉐보레,타호,100
2022-05,수입,포르쉐,Panamera,96
2022-05,수입,폭스바겐,Passat GT,94
2022-05,수입,아우디,A8,90
2022-05,수입,혼다,Accord,87
2022-05,수입,BMW,iX3,83
2022-05,수입,토요타,Camry,81
2022-05,수입,벤츠,EQA,79
2022-05,수입,볼보,V60 Cross Country,79
2022-05,수입,지프,Renegade,78
2022-05,수입,BMW,2 Series,72
2022-05,수입,BMW,X2,70
2022-05,수입,링컨,Corsair,70
2022-05,수입,포드,Explorer,66
2022-05,수입,캐딜락,Escalade,65
2022-05,수입,볼보,C40 Recharge,64
2022-05,국산,기아,버스 (기아),63
2022-05,수입,아우디,e-tron,63
2022-05,국산,현대,카운티,62
2022-05,수입,렉서스,RX,60
2022-05,수입,혼다,Odyssey,60
2022-05,국산,쉐보레,말리부,57
2022-05,수입,벤츠,EQS,57
2022-05,수입,벤츠,G-Class,56
2022-05,수입,포르쉐,718 Boxster,54
2022-05,수입,벤틀리,Flying Spur,52
2022-05,수입,폭스바겐,T-Roc,52
2022-05,수입,아우디,Q8,50
2022-05,수입,지프,Gladiator,50
2022-05,수입,폭스바겐,Jetta,50
2022-05,수입,토요타,Prius,49
2022-05,수입,BMW,M4,46
2022-05,수입,랜드로버,Range Rover Evoque,45
2022-05,수입,아우디,Q3,44
2022-05,수입,벤츠,GLA-Class,42
2022-05,수입,토요타,GR 86,40
2022-05,수입,마세라티,Levante,38
2022-05,수입,푸조,3008,36
2022-05,수입,랜드로버,Defender,35
2022-05,국산,현대,벨로스터 N,34
2022-05,수입,벤츠,CLA-Class,32
2022-05,수입,푸조,5008,30
2022-05,수입,랜드로버,Discovery Sport,29
2022-05,수입,미니,Convertible,29
2022-05,수입,포르쉐,Macan,29
2022-05,수입,푸조,2008,26
2022-05,수입,마세라티,Ghibli,24
2022-05,수입,BMW,iX,23
2022-05,수입,렉서스,LS,22
2022-05,국산,쉐보레,볼트 EUV,21
2022-05,수입,포드,Mustang,21
2022-05,수입,람보르기니,Urus,20
2022-05,수입,볼보,XC40 Recharge,20
2022-05,국산,현대,코나 N,19
2022-05,국산,르노코리아,마스터,18
2022-05,수입,BMW,8 Series,18
2022-05,수입,재규어,F-Pace,18
2022-05,국산,쉐보레,카마로,17
2022-05,수입,BMW,X3 M,17
2022-05,수입,랜드로버,Range Rover Sport,17
2022-05,수입,벤틀리,Bentayga,17
2022-05,수입,BMW,X4 M,16
2022-05,수입,포르쉐,718 Cayman,15
2022-05,수입,롤스로이스,Ghost,14
2022-05,국산,쉐보레,트래버스,12
2022-05,수입,랜드로버,Range Rover,11
2022-05,수입,람보르기니,Huracan EVO,10
2022-05,수입,볼보,V90 Cross Country,10
2022-05,수입,토요타,Sienna,10
2022-05,국산,쉐보레,이쿼녹스,9
2022-05,수입,푸조,508,8
2022-05,수입,BMW,M5,7
2022-05,수입,아우디,e-tron GT,7
2022-05,수입,렉서스,NX,6
2022-05,수입,롤스로이스,Cullinan,6
2022-05,수입,벤틀리,Continental GT,6
2022-05,수입,DS,DS3 Crossback,5
2022-05,수입,재규어,XF,5
2022-05,수입,BMW,M8,4
2022-05,수입,BMW,X5 M,4
2022-05,수입,랜드로버,Range Rover Velar,4
2022-05,수입,렉서스,UX,4
2022-05,수입,DS,DS7 Crossback,3
2022-05,수입,랜드로버,Discovery,3
2022-05,수입,링컨,Navigator,3
2022-05,수입,캐딜락,CT5,3
2022-05,수입,토요타,Avalon,3
2022-05,국산,르노코리아,조에,2
2022-05,국산,쉐보레,볼트 EV,2
2022-05,수입,롤스로이스,Phantom,2
2022-05,수입,마세라티,Quattroporte,2
2022-05,수입,벤츠,EQC,2
2022-05,수입,BMW,M3,1
2022-05,수입,BMW,X6 M,1
2022-05,수입,렉서스,LC,1
2022-05,수입,마세라티,MC20,1
2022-05,수입,재규어,F-Type,1
2022-05,수입,지프,Cherokee,1
2022-05,수입,캐딜락,CT4,1
2022-05,수입,캐딜락,XT5,1
2022-06,국산,현대,그랜저,7919
2022-06,국산,현대,포터2,6980
2022-06,국산,현대,팰리세이드,5760
2022-06,국산,기아,쏘렌토,5593
2022-06,국산,기아,카니발,5590
2022-06,국산,기아,스포티지,4513
2022-06,국산,기아,봉고 3,4480
2022-06,국산,현대,캐스퍼,4401
2022-06,국산,르노코리아,QM6,4386
2022-06,국산,기아,K8,4012
2022-06,국산,현대,쏘나타,3890
2022-06,국산,기아,레이,3812
2022-06,국산,제네시스,G80,3630
2022-06,국산,기아,셀토스,3261
2022-06,국산,현대,아반떼,3143
2022-06,국산,현대,싼타페,2913
2022-06,국산,기아,니로,2882
2022-06,국산,현대,투싼,2864
2022-06,국산,르노코리아,XM3,2596
2022-06,국산,제네시스,G90,2456
2022-06,국산,현대,스타리아,2432
2022-06,국산,기아,모닝,2414
2022-06,국산,기아,K5,2352
2022-06,국산,제네시스,GV70,2219
2022-06,국산,쉐보레,트레일블레이저,1987
2022-06,국산,기아,EV6,1808
2022-06,국산,현대,버스/트럭 (현대),1747
2022-06,국산,제네시스,GV80,1745
2022-06,수입,벤츠,E-Class,1657
2022-06,국산,기아,K3,1610
2022-06,국산,현대,아이오닉 5,1507
2022-06,국산,KGM,티볼리,1254
2022-06,국산,쉐보레,스파크,1205
2022-06,수입,테슬라,Model 3,1096
2022-06,국산,기아,모하비,1095
2022-06,국산,KGM,렉스턴 스포츠,1088
2022-06,수입,테슬라,Model Y,1067
2022-06,국산,KGM,렉스턴 스포츠 칸,1047
2022-06,수입,벤츠,S-Class,1006
2022-06,국산,기아,니로 플러스,939
2022-06,국산,현대,마이티,933
2022-06,국산,현대,넥쏘,907
2022-06,국산,현대,베뉴,896
2022-06,수입,BMW,5 Series,876
2022-06,국산,현대,쏘나타 뉴 라이즈,827
2022-06,수입,아우디,A6,794
2022-06,수입,BMW,3 Series,778
2022-06,수입,벤츠,GLE-Class,776
2022-06,수입,BMW,X3,739
2022-06,국산,현대,코나,733
2022-06,수입,BMW,X5,684
2022-06,국산,제네시스,GV60,670
2022-06,수입,BMW,X7,649
2022-06,국산,KGM,코란도,588
2022-06,수입,BMW,X6,584
2022-06,수입,폭스바겐,Jetta,534
2022-06,수입,미니,Hatch,531
2022-06,국산,제네시스,G70,492
2022-06,국산,기아,K9,453
2022-06,수입,BMW,X1,420
2022-06,수입,벤츠,GLC-Class,398
2022-06,국산,르노코리아,SM6,389
2022-06,수입,볼보,XC60,379
2022-06,수입,벤츠,GLB-Class,373
2022-06,수입,아우디,Q5,364
2022-06,수입,BMW,7 Series,349
2022-06,수입,BMW,X4,348
2022-06,수입,벤츠,CLS-Class,345
2022-06,수입,렉서스,ES,327
2022-06,수입,벤츠,GLS-Class,316
2022-06,국산,KGM,렉스턴,314
2022-06,수입,렉서스,NX,313
2022-06,국산,쉐보레,이쿼녹스,299
2022-06,수입,지프,Wrangler,272
2022-06,국산,쉐보레,말리부,271
2022-06,수입,토요타,RAV4,267
2022-06,국산,쉐보레,콜로라도,264
2022-06,국산,KGM,티볼리 에어,261
2022-06,수입,미니,Clubman,256
2022-06,수입,볼보,XC90,249
2022-06,수입,볼보,XC40,246
2022-06,국산,쉐보레,트래버스,229
2022-06,수입,폭스바겐,Tiguan,229
2022-06,수입,벤츠,EQA,227
2022-06,수입,포드,Explorer,217
2022-06,수입,포르쉐,Panamera,207
2022-06,수입,미니,Countryman,204
2022-06,수입,혼다,CR-V,201
2022-06,수입,혼다,Accord,198
2022-06,수입,BMW,6 Series,195
2022-06,수입,BMW,1 Series,190
2022-06,수입,볼보,S90,187
2022-06,국산,기아,스팅어,184
2022-06,수입,아우디,Q3,184
2022-06,수입,벤츠,A-Class,182
